glu1	ac1	o21	glu2	ac2	o22	sd	fitness
73	-20	-10	-2	-14	-14	-3	0.000252900315281303	0.483638
260	-8	-14	-4	-18	-16	-1	0.00608872949822942	0.480648
354	-12	-14	-2	-2	-10	-2	0.000165984714783352	0.476885
52	-6	-8	-1	-8	0	-5	0.000490824774584574	0.476756
56	-6	-10	-3	-20	-8	-2	0.00112883909034548	0.475957
43	-2	-2	-4	-8	0	-3	0.000992292590273456	0.475717
238	-2	-14	-1	-10	-10	-2	7.83211949645745e-05	0.474444
244	-12	-2	-3	-12	-18	-1	0	0.472939
50	-12	-16	-1	-2	-6	-5	0.000413237033048698	0.46856
398	-16	-10	-1	-12	-8	-3	0.000465540022951171	0.467864
332	-4	-18	-2	-14	0	-6	0.000377910028772014	0.467537
13	-6	0	-4	-6	-18	-1	0.000783917325906607	0.465466
48	-12	-12	-1	-2	-4	-6	0.00081754447675101	0.460559
35	-2	-4	-4	-10	-4	-1	0	0.459463
494	-8	-10	-3	-14	-6	-1	0.00340759228368984	0.459394
17	-16	0	-5	-10	-2	-3	0.00299286393680949	0.459141
58	-4	-12	-5	-18	-16	-1	0.0023780326148771	0.458966
381	-18	-12	-1	-4	-6	-5	0.00237848253167996	0.457593
482	-4	-6	-5	-18	-14	-1	0.0023780326148771	0.457593
272	-6	-18	-4	-20	-12	-1	0.00110000220818977	0.455538
350	-20	-12	-1	-20	-14	-3	0.00447426617630122	0.453658
393	-20	-12	-1	-16	-8	-3	0.000682852648202471	0.453421
372	-18	-16	-2	-8	-2	-2	0.00111007965609157	0.448438
406	-18	-14	-2	-8	-16	-1	0.000529806019960863	0.448256
20	-16	-8	-1	-4	-12	-4	4.0735270241606e-07	0.44787
304	-12	0	-2	-16	-18	-2	0	0.446043
252	-12	-8	-2	-18	-18	-2	0.000222951831770065	0.444465
190	-10	-14	-1	-4	-4	-3	0.00172433259925143	0.442055
258	-16	-6	-1	-2	-10	-5	0.000192209089004999	0.437655
141	-2	-16	-4	-14	-6	-1	0	0.424141
323	-18	0	-6	-2	-8	-1	5.39529168328957e-05	0.422614
169	-4	-4	-2	-4	0	-1	0.000776279951379567	0.411109
310	-16	0	-4	-2	-2	-5	0.000121127323793974	0.4096
53	-12	-2	-1	-12	-12	-2	0	0.408695
457	-4	-10	-3	-12	0	-1	0.00164455696276455	0.406652
448	-12	-14	-1	-4	-4	-3	0.00164440653900666	0.405703
5	-18	-10	-1	-2	-14	-4	0.000825085164761231	0.396132
80	-20	0	-7	-12	-2	-1	0	0.38765
389	-14	-6	-2	-16	-4	-1	0	0.386464
193	-4	-16	-3	-14	-4	-1	0.00135564275101251	0.385308
139	-2	0	-4	-8	0	-2	3.12263145306553e-07	0.383459
500	-10	-6	-1	-8	0	-4	0.00404612546956011	0.38267
161	-2	-12	-3	-18	0	-3	0.000367144141663756	0.380775
230	-10	-12	-2	-14	0	-2	0.00300190440967014	0.375788
461	-6	-8	-2	-8	0	-1	0	0.373611
130	-20	0	-6	-20	-8	-1	0.00313567405699138	0.355216
256	-10	-18	-1	-6	-8	-2	0.00184674032372076	0.350051
254	-16	0	-5	-20	-14	-1	0	0.333424
374	-16	-16	-1	-2	-14	-3	0.000423214882430648	0.327489
7	-2	-2	-3	-12	-8	-1	3.33355582564831e-07	0.32411
2	-4	-4	-2	-12	-2	-1	0	0.314466
71	-6	0	-1	-2	0	-2	0	0.312572
480	-16	-16	-1	-6	0	-3	0	0.297623
131	-10	-12	-1	-12	0	-2	0	0.296383
62	-12	-16	-1	-4	0	-2	0.00050294073642172	0.287932
135	-8	-10	-1	-4	-2	-1	0.00038473930702935	0.281145
69	-14	0	-1	-4	0	-2	0.000400804997222	0.27896
264	-8	0	-1	-2	-6	-1	0.000103035554645344	0.27769
444	-4	-12	-1	-10	-16	-1	0.000281236704185077	0.275981
173	-2	-6	-2	-2	0	-2	0	0.274158
122	-10	-12	-1	-18	-6	-1	0.00096377687773032	0.269345
171	-2	-12	-2	-2	0	-1	1.26394387171334e-08	0.177856
177	-2	-14	-1	-2	-18	-7	0	0
184	-2	-14	-7	-2	-4	-3	0	0
189	-2	-16	-3	-2	-14	-7	0	0
194	-2	-14	-3	-2	-12	-7	0	0
195	-2	-2	-2	-2	-14	-7	0	0
197	-2	-8	-2	-2	-18	-7	0	0
199	-2	-6	-3	-2	-14	-7	0	0
201	-2	-6	-2	-2	-12	-6	0	0
203	-2	-6	-2	-2	-14	-6	0	0
205	-2	-4	-6	-2	-6	-1	0	0
207	-2	-6	-6	-2	0	-1	0	0
209	-2	-4	-6	-2	-16	-3	0	0
213	-2	-12	-6	-2	-10	-2	0	0
363	-2	0	-3	-2	-12	-7	0	0
369	-4	-8	-1	-2	-12	-7	0	0
475	-2	-14	-2	-2	-2	-7	0	0
