glu1	ac1	o21	glu2	ac2	o22	sd	fitness
252	-2	-4	-1	-4	-6	-24	0	0
254	-6	-4	-1	-14	-6	-28	0	0
262	-4	-10	-13	-4	-14	-4	0	0
268	-8	-12	-13	-6	-12	-14	0.512169822276642	0
277	-12	-4	-2	-12	-18	-26	0	0
279	-10	-2	-2	-12	-8	-26	0	0
285	-12	-6	-20	-12	0	-6	0.505125336195461	0
288	-8	-2	-11	-4	-18	-15	0	0
290	-18	-12	-20	-8	-8	-2	0	0
291	-12	-6	-2	-14	-12	-22	0	0
293	-12	-6	-10	-14	0	-20	0.479913017692243	0
305	-10	-16	-1	-14	-18	-28	0	0
307	-18	-8	-1	-12	-10	-28	0	0
308	-4	0	-8	-14	-2	-20	0	0
309	-14	-14	-1	-12	-14	-28	0	0
315	-12	-16	-15	-8	-12	-1	0	0
316	-8	-6	-20	-10	-14	-1	0	0
319	-10	-18	-14	-2	-12	-4	0	0
321	-12	-10	-8	-12	-8	-22	0.535023180494364	0
326	-12	-14	-16	-6	-10	-1	0	0
327	-16	-12	-4	-18	-18	-26	0	0
333	-16	-12	-4	-14	-12	-26	0	0
337	-18	-8	-24	-14	0	-6	0	0
340	-8	-8	-4	-10	-18	-20	0	0
341	-18	-14	-1	-18	-10	-26	0	0
343	-12	-10	-4	-18	-8	-24	0	0
346	-10	-12	-4	-6	-10	-22	0	0
359	-10	-16	-10	-16	-6	-20	0	0
364	-4	-14	-1	-4	-8	-22	0	0
370	-8	-8	-4	-14	-16	-18	0	0
372	-4	-10	-12	-12	-16	-16	0.5153194801559	0
375	-8	-14	-15	-16	-16	-15	0.528907252098745	0
378	-4	-8	-28	-8	-18	-1	0	0
385	-16	-18	-22	-6	-12	-2	0	0
387	-16	-18	-22	-6	-2	-2	0	0
389	-14	-18	-22	-4	-12	-6	0	0
392	-14	-8	-24	-4	-16	-1	0	0
393	-16	-16	-22	-4	-4	-4	0	0
395	-12	-18	-4	-18	-14	-22	0	0
399	-12	-14	-28	-16	0	-2	0	0
400	-16	0	-2	-12	-8	-26	0.538761282770025	0
401	-12	-10	-26	-16	0	-4	0.529784601193374	0
403	-12	-14	-26	-16	0	-4	0.529473614665669	0
409	-16	-16	-20	-16	-4	-4	0.509292192212943	0
413	-16	-10	-26	-6	-2	-1	0.530391193311536	0
415	-16	-8	-20	-12	-10	-6	0.529990961590867	0
417	-10	-6	-15	-6	-18	-14	0.522443877111899	0
425	-12	-14	-22	-12	-8	-4	0	0
428	-2	-8	-13	-8	-14	-13	0	0
431	-14	-16	-22	-12	-4	-1	0	0
437	-20	-10	-20	-10	-2	-1	0	0
447	-12	-14	-16	-10	-4	-14	0.525489413181551	0
451	-16	-4	-26	-18	-14	-2	0	0
459	-14	-8	-18	-12	-18	-11	0.529352775967499	0
463	-10	-14	-13	-4	-16	-15	0	0
470	-2	-4	-2	-2	-8	-13	0	0
476	-18	-2	-28	-4	0	-2	0	0
477	-10	-18	-18	-10	-6	-2	0.526730065859738	0
481	-10	-18	-20	-12	-8	-1	0.527748851077116	0
490	-18	-4	-26	-16	-2	-4	0	0
495	-16	-18	-24	-10	0	-4	0	0
497	-16	-12	-24	-14	-2	-4	0	0
499	-16	-10	-24	-14	-12	-4	0	0
