Fitness_function	configuration	fitness	sd	avg.Biomass	avg.Yield	endCycle
MaxYieldNew_MinTime	-2.0,-8.0,-7.0,-6.0,0.0,-1.0,-3.6,5.7	0.555177	0.0017098283056434177	0.841894	0.456213	156
MaxYieldNew_MinTime	-6.0,0.0,-6.0,-2.0,-4.0,-7.0,5.8,-3.6	0.553993	0.0013157727033399733	0.948928	0.515624	181
MaxYieldNew_MinTime	-12.0,-4.0,-5.0,-18.0,-2.0,-7.0,13.0,19.0	0.553782	0.00264158113385828	0.703761	0.379538	126
MaxYieldNew_MinTime	-4.0,-16.0,-7.0,-12.0,-6.0,-1.0,0.5,10.4	0.553457	0.0006501116840124525	0.661023	0.355815	117
MaxYieldNew_MinTime	-4.0,-12.0,-5.0,-6.0,-8.0,-2.0,2.9,6.3	0.553388	0.0020003426823086527	0.835024	0.4524	156
MaxYieldNew_MinTime	-10.0,-4.0,-5.0,-8.0,0.0,-4.0,11.4,9.2	0.552977	0.0017888137049376018	0.775584	0.419405	142
MaxYieldNew_MinTime	-20.0,-16.0,-3.0,-6.0,-12.0,-6.0,18.1,5.8	0.550018	3.613677440361403e-05	0.601041	0.322521	105
MaxYieldNew_MinTime	-6.0,-14.0,-6.0,-14.0,-10.0,-2.0,5.8,12.7	0.548745	0.00022844037595874455	0.65684	0.353494	118
MaxYieldNew_MinTime	-4.0,-12.0,-6.0,-14.0,-4.0,-3.0,1.7,13.3	0.548333	0.003954466125502799	0.649943	0.349666	118
MaxYieldNew_MinTime	-18.0,-10.0,-3.0,-20.0,-8.0,-4.0,16.5,18.7	0.547268	0.0005735156785130546	0.586089	0.314222	103
MaxYieldNew_MinTime	-16.0,-8.0,-4.0,-14.0,-10.0,-3.0,15.5,13.3	0.545925	0.003073364247498162	0.619217	0.33261	111
MaxYieldNew_MinTime	-10.0,-16.0,-6.0,-20.0,-18.0,-1.0,11.9,16.8	0.545871	0.004030461244988426	0.610092	0.327545	109
MaxYieldNew_MinTime	-2.0,-14.0,-2.0,-10.0,-2.0,-7.0,2.3,11.3	0.544839	9.081686836770236e-05	0.842064	0.456307	161
MaxYieldNew_MinTime	-20.0,-2.0,-5.0,-10.0,-14.0,-5.0,19.3,11.4	0.544436	0.0	0.643021	0.345823	117
MaxYieldNew_MinTime	-12.0,-18.0,-4.0,-8.0,-18.0,-3.0,12.3,8.5	0.544117	0.00023323820322754192	0.678363	0.365441	125
MaxYieldNew_MinTime	-14.0,-4.0,-3.0,-16.0,-18.0,-4.0,13.3,15.5	0.542014	0.0003255887185200701	0.610762	0.327917	111
MaxYieldNew_MinTime	-6.0,0.0,-4.0,-2.0,-4.0,-7.0,7.1,-3.6	0.541976	0.0009102443632435152	0.885417	0.480371	173
MaxYieldNew_MinTime	-8.0,-12.0,-1.0,-4.0,-2.0,-7.0,7.3,0.5	0.541067	0.0	0.779863	0.421781	149
MaxYieldNew_MinTime	-16.0,-2.0,-5.0,-16.0,-18.0,-4.0,16.2,15.5	0.540567	0.0008209228479973384	0.640662	0.344514	119
MaxYieldNew_MinTime	-10.0,-18.0,-5.0,-16.0,-12.0,-2.0,11.4,14.3	0.537815	0.00019722617544815391	0.637716	0.342879	119
MaxYieldNew_MinTime	-18.0,-16.0,-4.0,-12.0,-18.0,-1.0,17.1,10.4	0.536328	0.0005714533938997246	0.602974	0.323594	112
MaxYieldNew_MinTime	-10.0,-6.0,-4.0,-6.0,0.0,-4.0,10.8,7.1	0.535849	0.0	0.746063	0.403019	144
MaxYieldNew_MinTime	-12.0,-6.0,-3.0,-12.0,-10.0,-4.0,11.7,12.3	0.534513	0.0017327328960769028	0.644087	0.346415	122
MaxYieldNew_MinTime	-12.0,-2.0,-5.0,-10.0,-10.0,-4.0,13.0,10.8	0.534283	0.00203045808833325	0.709649	0.382807	137
MaxYieldNew_MinTime	-20.0,-12.0,-3.0,-4.0,-6.0,-6.0,18.1,1.7	0.532675	4.88346806984766e-07	0.590571	0.31671	111
MaxYieldNew_MinTime	-8.0,0.0,-5.0,-4.0,-12.0,-5.0,9.5,2.9	0.532079	0.002062730238437886	0.882036	0.478495	176
MaxYieldNew_MinTime	-10.0,-2.0,-6.0,-12.0,-2.0,-7.0,11.9,14.2	0.530207	5.121605905578557e-07	0.787912	0.426248	156
MaxYieldNew_MinTime	-4.0,0.0,-4.0,-2.0,-6.0,-5.0,4.0,-1.2	0.529787	0.0	0.935632	0.508244	189
MaxYieldNew_MinTime	-8.0,-6.0,-4.0,-4.0,-8.0,-1.0,9.2,4.1	0.527264	0.00011798561247146203	0.763534	0.412717	152
MaxYieldNew_MinTime	-4.0,-14.0,-1.0,-12.0,-2.0,-7.0,4.1,14.2	0.520881	7.420088802342452e-05	0.81279	0.440058	166
MaxYieldNew_MinTime	-2.0,-14.0,-2.0,-2.0,-2.0,-5.0,2.3,-1.2	0.514727	0.001592610016187183	1.000659	0.544339	210
MaxYieldNew_MinTime	-20.0,-4.0,-4.0,-16.0,-14.0,-1.0,18.7,13.6	0.51462	0.0	0.569555	0.305044	115
MaxYieldNew_MinTime	-14.0,-4.0,-4.0,-12.0,-18.0,-1.0,13.9,10.4	0.506273	0.005589523680703418	0.614565	0.330028	129
MaxYieldNew_MinTime	-16.0,-8.0,-3.0,-2.0,-16.0,-5.0,14.9,-1.2	0.505812	0.00020109532929310189	0.609065	0.326975	128
MaxYieldNew_MinTime	-12.0,-2.0,-7.0,-6.0,-14.0,-1.0,14.2,5.7	0.502824	0.0001481972274760784	0.778257	0.420889	167
MaxYieldNew_MinTime	-2.0,-2.0,-7.0,-2.0,-18.0,-6.0,-0.0,-0.0	0.498082	0.0	0.957169	0.520199	209
MaxYieldNew_MinTime	-2.0,-18.0,-7.0,-2.0,-4.0,-6.0,-0.0,-0.0	0.498082	0.0	0.957169	0.520199	209
MaxYieldNew_MinTime	-2.0,-18.0,-7.0,-2.0,-16.0,-7.0,-0.0,-0.0	0.498082	0.0	0.957169	0.520199	209
MaxYieldNew_MinTime	-2.0,-16.0,-7.0,-2.0,-16.0,-7.0,-0.0,-0.0	0.498082	0.0	0.957169	0.520199	209
MaxYieldNew_MinTime	-2.0,-14.0,-4.0,-2.0,-10.0,-6.0,-0.0,-0.0	0.498082	0.0	0.957169	0.520199	209
MaxYieldNew_MinTime	-2.0,-12.0,-5.0,-2.0,-4.0,-4.0,-0.0,-0.0	0.498082	0.0	0.957169	0.520199	209
MaxYieldNew_MinTime	-10.0,-12.0,-4.0,-12.0,-10.0,-2.0,10.8,11.1	0.494281	0.00016406424923578615	0.629174	0.338137	138
MaxYieldNew_MinTime	-20.0,-14.0,-3.0,-6.0,-14.0,-3.0,18.1,6.9	0.493902	0.0003590644652577321	0.583315	0.312682	128
MaxYieldNew_MinTime	-4.0,-18.0,-2.0,-18.0,-2.0,-7.0,4.7,19.0	0.493812	9.797276453857049e-05	0.695719	0.375074	153
MaxYieldNew_MinTime	-4.0,-8.0,-2.0,-20.0,-16.0,-3.0,4.7,18.1	0.489813	0.0001400725352517639	0.587988	0.315276	131
MaxYieldNew_MinTime	-20.0,-12.0,-3.0,-10.0,-2.0,-4.0,18.1,10.8	0.488407	0.0	0.584949	0.313589	131
MaxYieldNew_MinTime	-10.0,-8.0,-5.0,-20.0,-14.0,-1.0,11.4,16.8	0.486775	0.0	0.576915	0.30913	130
MaxYieldNew_MinTime	-6.0,-14.0,-1.0,-18.0,-2.0,-7.0,5.7,19.0	0.486089	0.00011517385277857207	0.697038	0.375807	157
MaxYieldNew_MinTime	-4.0,0.0,-2.0,-20.0,-16.0,-3.0,4.7,18.1	0.485142	0.00012077740138113314	0.591401	0.31717	134
MaxYieldNew_MinTime	-8.0,-16.0,-3.0,-16.0,-14.0,-3.0,8.5,14.9	0.483113	0.0008098573216631595	0.596023	0.319736	136
MaxYieldNew_MinTime	-6.0,-14.0,-3.0,-16.0,-16.0,-3.0,6.9,14.9	0.478403	0.00046909212694690573	0.590345	0.316584	137
MaxYieldNew_MinTime	-4.0,-12.0,-7.0,-2.0,-8.0,-7.0,0.5,-3.6	0.476917	0.41302291958600357	1.034333	0.563031	120
MaxYieldNew_MinTime	-4.0,-16.0,-7.0,-2.0,-12.0,-7.0,0.5,-3.6	0.476439	0.4126147611249397	1.037688	0.564893	121
MaxYieldNew_MinTime	-18.0,-8.0,-3.0,-6.0,-4.0,-2.0,16.5,6.3	0.47599	0.00029289475118291625	0.580623	0.311188	136
MaxYieldNew_MinTime	-20.0,-12.0,-3.0,-8.0,-14.0,-1.0,18.1,7.3	0.474483	0.00021959052755843075	0.568358	0.30438	134
MaxYieldNew_MinTime	-4.0,-6.0,-3.0,-12.0,-10.0,-3.0,4.7,11.7	0.47071	0.0005354843244020166	0.645775	0.347352	153
MaxYieldNew_MinTime	-14.0,-2.0,-7.0,-10.0,0.0,-4.0,15.8,10.8	0.466213	0.0	0.744147	0.401956	177
MaxYieldNew_MinTime	-14.0,0.0,-1.0,-4.0,0.0,-2.0,12.0,4.7	0.464364	0.0002004024986110001	0.321287	0.167237	84
MaxYieldNew_MinTime	-14.0,-8.0,-1.0,-2.0,-10.0,-7.0,12.0,-3.6	0.462864	0.0007280640257970169	0.552246	0.295437	136
MaxYieldNew_MinTime	-18.0,-12.0,-2.0,-2.0,-6.0,-7.0,15.9,-3.6	0.457402	0.00015256483564632218	0.544943	0.291383	137
MaxYieldNew_MinTime	-8.0,-8.0,-1.0,-18.0,-16.0,-3.0,7.3,16.5	0.456784	0.0	0.552615	0.295641	139
MaxYieldNew_MinTime	-6.0,-10.0,-4.0,-20.0,-2.0,-3.0,7.1,18.1	0.455507	0.0008718663748004394	0.585885	0.314109	147
MaxYieldNew_MinTime	-8.0,-18.0,-3.0,-4.0,-12.0,-3.0,8.5,4.7	0.445477	0.0008411334063331735	0.699318	0.377072	177
MaxYieldNew_MinTime	-2.0,0.0,-6.0,-16.0,-2.0,-5.0,0.0,16.2	0.445292	6.493816101966882e-07	0.658382	0.35435	168
MaxYieldNew_MinTime	-2.0,-6.0,-6.0,-14.0,-12.0,-2.0,-2.4,12.7	0.442422	0.0002679421714111104	0.557597	0.298406	147
MaxYieldNew_MinTime	-16.0,0.0,-6.0,-2.0,-10.0,-6.0,16.8,-2.4	0.442231	0.0013470119863278128	0.756856	0.40901	192
MaxYieldNew_MinTime	-2.0,-12.0,-4.0,-6.0,0.0,-7.0,-0.0,4.7	0.441932	0.0005560296935487961	0.975401	0.530319	240
MaxYieldNew_MinTime	-2.0,-16.0,-4.0,-6.0,0.0,-7.0,-0.0,4.7	0.44193	0.0005524683438061504	0.975396	0.530316	240
MaxYieldNew_MinTime	-8.0,-4.0,-2.0,-12.0,-16.0,-3.0,7.9,11.7	0.440746	0.000771177130508129	0.603517	0.323895	158
MaxYieldNew_MinTime	-20.0,-2.0,-7.0,-16.0,-10.0,-1.0,20.6,13.6	0.435685	0.00010552872559819639	0.612093	0.328656	163
MaxYieldNew_MinTime	-10.0,-14.0,-1.0,-2.0,-14.0,-6.0,8.9,-2.4	0.435052	0.0007358412613146408	0.577695	0.309562	155
MaxYieldNew_MinTime	-2.0,0.0,-4.0,-8.0,0.0,-2.0,0.0,7.9	0.433396	1.5613157263725184e-07	0.434495	0.230076	124
MaxYieldNew_MinTime	-6.0,-2.0,-4.0,-2.0,-14.0,-3.0,7.1,1.2	0.433031	0.0048110653382942604	0.813533	0.44047	209
MaxYieldNew_MinTime	-16.0,0.0,-6.0,-2.0,-6.0,-7.0,16.8,-3.6	0.428429	0.00202301265532447	0.757045	0.409115	198
MaxYieldNew_MinTime	-14.0,-2.0,-5.0,-4.0,-18.0,-1.0,14.6,4.1	0.426083	7.420088375047323e-05	0.643878	0.346299	174
MaxYieldNew_MinTime	-6.0,-2.0,-1.0,-2.0,-16.0,-5.0,5.7,-1.2	0.421423	0.0017060489706440495	0.692356	0.373208	187
MaxYieldNew_MinTime	-20.0,-10.0,-2.0,-14.0,-14.0,-3.0,17.4,13.3	0.417997	0.0027159655704729656	0.536321	0.286597	154
MaxYieldNew_MinTime	-12.0,-6.0,-3.0,-14.0,-16.0,-2.0,11.7,12.7	0.417952	0.0	0.558744	0.299043	159
MaxYieldNew_MinTime	-20.0,-12.0,-1.0,-20.0,-14.0,-3.0,16.8,18.1	0.410162	0.005845572270585792	0.510374	0.272195	153
MaxYieldNew_MinTime	-14.0,0.0,-5.0,-8.0,-12.0,-4.0,14.6,9.2	0.405813	0.0	0.708152	0.381976	198
MaxYieldNew_MinTime	-10.0,-18.0,-2.0,-16.0,-2.0,-4.0,9.5,15.5	0.401821	0.0	0.586924	0.314685	173
MaxYieldNew_MinTime	-12.0,-18.0,-1.0,-16.0,-2.0,-5.0,10.4,16.2	0.401367	9.385596463571385e-05	0.611464	0.328307	179
MaxYieldNew_MinTime	-4.0,0.0,-2.0,-16.0,-2.0,-4.0,4.7,15.5	0.400834	0.00013648005969572487	0.616317	0.331001	180
MaxYieldNew_MinTime	-2.0,-8.0,-4.0,-4.0,0.0,-3.0,-0.0,4.7	0.396756	0.0014008897865232614	0.877734	0.476107	240
MaxYieldNew_MinTime	-12.0,-2.0,-7.0,-16.0,0.0,-1.0,14.2,13.6	0.396522	0.0	0.661042	0.355826	192
MaxYieldNew_MinTime	-6.0,-18.0,-4.0,-12.0,0.0,-3.0,7.1,11.7	0.387126	0.0	0.663248	0.357051	197
MaxYieldNew_MinTime	-18.0,0.0,-6.0,-10.0,-8.0,-4.0,18.4,10.8	0.386145	0.0038455570908674298	0.689653	0.371707	202
MaxYieldNew_MinTime	-20.0,-2.0,-4.0,-12.0,-6.0,-1.0,18.7,10.4	0.381704	0.0004982959485884576	0.55244	0.295544	175
MaxYieldNew_MinTime	-4.0,-6.0,-5.0,-18.0,-14.0,-1.0,2.9,15.2	0.381566	0.0011890163074385494	0.516112	0.275379	167
MaxYieldNew_MinTime	-4.0,-12.0,-5.0,-18.0,-16.0,-1.0,2.9,15.2	0.381566	0.0011890163074385494	0.516112	0.275379	167
MaxYieldNew_MinTime	-18.0,-12.0,-1.0,-4.0,-6.0,-5.0,15.2,2.9	0.38088	0.0011891288025983075	0.514628	0.274556	167
MaxYieldNew_MinTime	-8.0,-14.0,-4.0,-18.0,-16.0,-1.0,9.2,15.2	0.377824	0.0005640744333204528	0.539549	0.288389	175
MaxYieldNew_MinTime	-2.0,-16.0,-4.0,-8.0,0.0,-7.0,-0.0,8.2	0.373663	0.0004758075052204063	0.827811	0.448396	240
MaxYieldNew_MinTime	-6.0,-10.0,-3.0,-20.0,-8.0,-2.0,6.9,17.4	0.37307	0.0005644195451727585	0.533775	0.285183	175
MaxYieldNew_MinTime	-20.0,-12.0,-1.0,-16.0,-8.0,-3.0,16.8,14.9	0.366988	0.004469825919145629	0.510119	0.272053	174
MaxYieldNew_MinTime	-4.0,-2.0,-2.0,-6.0,0.0,-7.0,4.7,4.7	0.355884	0.008198845041801224	0.789376	0.427061	240
MaxYieldNew_MinTime	-16.0,-10.0,-1.0,-12.0,-8.0,-3.0,13.6,11.7	0.350733	0.0	0.526021	0.28088	184
MaxYieldNew_MinTime	-2.0,-6.0,-5.0,-16.0,0.0,-6.0,-1.2,16.8	0.341943	0.001208658131039621	0.748727	0.404498	238
MaxYieldNew_MinTime	-2.0,-10.0,-5.0,-16.0,0.0,-6.0,-1.2,16.8	0.341802	0.0013121428919743749	0.748423	0.404329	237
MaxYieldNew_MinTime	-12.0,-8.0,-2.0,-18.0,-18.0,-2.0,11.1,15.9	0.32438	0.00011147591588501628	0.500577	0.266756	191
MaxYieldNew_MinTime	-18.0,-16.0,-2.0,-8.0,-2.0,-2.0,15.9,7.9	0.320053	0.0005550398280458163	0.504733	0.269063	194
MaxYieldNew_MinTime	-16.0,-6.0,-1.0,-2.0,-10.0,-5.0,13.6,-1.2	0.318077	0.0011067085163092006	0.492956	0.262526	192
MaxYieldNew_MinTime	-6.0,-4.0,-4.0,-16.0,0.0,-7.0,7.1,17.4	0.313078	0.0015896439674169642	0.696833	0.375693	240
MaxYieldNew_MinTime	-6.0,-18.0,-4.0,-20.0,-12.0,-1.0,7.1,16.8	0.31183	0.0010940502617044353	0.506473	0.270029	200
MaxYieldNew_MinTime	-4.0,-2.0,-3.0,-4.0,-4.0,-2.0,4.7,4.7	0.309935	0.0015042515181652534	0.69004	0.371922	240
MaxYieldNew_MinTime	-18.0,-14.0,-2.0,-8.0,-16.0,-1.0,15.9,7.3	0.292725	0.0	0.504205	0.26877	207
MaxYieldNew_MinTime	-16.0,-8.0,-1.0,-4.0,-12.0,-4.0,13.6,4.0	0.286733	0.0005159004183176196	0.504763	0.26908	210
MaxYieldNew_MinTime	-6.0,-2.0,-2.0,-2.0,-12.0,-3.0,6.3,1.2	0.279702	1.688730284669714e-07	0.62468	0.335643	240
MaxYieldNew_MinTime	-12.0,-14.0,-2.0,-2.0,-10.0,-2.0,11.1,2.3	0.278026	8.275140638673539e-05	0.535483	0.286131	221
MaxYieldNew_MinTime	-8.0,-18.0,-1.0,-2.0,-10.0,-4.0,7.3,-0.0	0.277447	9.575286857048001e-05	0.562755	0.301269	228
MaxYieldNew_MinTime	-8.0,-10.0,-3.0,-14.0,-6.0,-1.0,8.5,12.0	0.276225	0.002906609202656603	0.516575	0.275636	218
MaxYieldNew_MinTime	-12.0,-2.0,-3.0,-12.0,-18.0,-1.0,11.7,10.4	0.273969	0.0	0.531216	0.283763	222
MaxYieldNew_MinTime	-6.0,0.0,-1.0,-2.0,0.0,-2.0,5.7,2.3	0.272953	8.179261540111525e-08	0.35787	0.187543	184
MaxYieldNew_MinTime	-10.0,-2.0,-3.0,-10.0,-6.0,-1.0,10.1,8.9	0.265875	0.00039634752160852603	0.549748	0.294049	230
MaxYieldNew_MinTime	-18.0,0.0,-4.0,-14.0,-2.0,-5.0,17.1,14.6	0.264478	0.0009928470238686157	0.591767	0.317373	240
MaxYieldNew_MinTime	-2.0,-14.0,-1.0,-10.0,-10.0,-2.0,2.5,9.5	0.237245	3.916059748228725e-05	0.532892	0.284694	240
MaxYieldNew_MinTime	-4.0,-18.0,-2.0,-14.0,0.0,-6.0,4.7,15.2	0.233659	0.0	0.525141	0.280391	240
MaxYieldNew_MinTime	-6.0,0.0,-4.0,-6.0,-18.0,-1.0,7.1,5.7	0.232733	0.00039192238755426234	0.523139	0.27928	240
MaxYieldNew_MinTime	-12.0,0.0,-2.0,-16.0,-18.0,-2.0,11.1,14.3	0.223022	0.0	0.502144	0.267626	240
MaxYieldNew_MinTime	-10.0,-14.0,-1.0,-4.0,-4.0,-3.0,8.9,4.7	0.220032	1.1686566920169963e-07	0.49568	0.264038	240
MaxYieldNew_MinTime	-2.0,-16.0,-4.0,-14.0,-6.0,-1.0,-0.0,12.0	0.213868	0.0004902108016019342	0.477851	0.254142	239
MaxYieldNew_MinTime	-18.0,0.0,-6.0,-2.0,-8.0,-1.0,18.4,2.5	0.211291	2.697645841644784e-05	0.476784	0.253549	240
MaxYieldNew_MinTime	-16.0,0.0,-4.0,-2.0,-2.0,-5.0,15.5,-1.2	0.204404	0.00037628526029687934	0.461896	0.245285	240
MaxYieldNew_MinTime	-4.0,-10.0,-3.0,-12.0,0.0,-1.0,4.7,10.4	0.203326	0.0008224288845055746	0.459565	0.243991	240
MaxYieldNew_MinTime	-12.0,-14.0,-1.0,-4.0,-4.0,-3.0,10.4,4.7	0.202377	1.5040312518848212e-07	0.457512	0.242852	240
MaxYieldNew_MinTime	-12.0,-2.0,-1.0,-12.0,-12.0,-2.0,10.4,11.1	0.202222	0.0018406413004668674	0.457178	0.242666	240
MaxYieldNew_MinTime	-18.0,-10.0,-1.0,-2.0,-14.0,-4.0,15.2,-0.0	0.198545	2.422094406551409e-06	0.449228	0.238254	240
MaxYieldNew_MinTime	-20.0,0.0,-7.0,-12.0,-2.0,-1.0,20.6,10.4	0.193825	0.0	0.439024	0.23259	240
MaxYieldNew_MinTime	-14.0,-6.0,-2.0,-16.0,-4.0,-1.0,12.7,13.6	0.192655	0.001000531144585464	0.436494	0.231186	240
MaxYieldNew_MinTime	-4.0,-16.0,-3.0,-14.0,-4.0,-1.0,4.7,12.0	0.192654	0.0006779115624639222	0.436493	0.231185	240
MaxYieldNew_MinTime	-10.0,-6.0,-1.0,-8.0,0.0,-4.0,8.9,9.2	0.192503	0.0	0.436167	0.231004	240
MaxYieldNew_MinTime	-2.0,-12.0,-3.0,-18.0,0.0,-3.0,1.2,16.5	0.190387	0.0001839195031727578	0.431592	0.228464	240
MaxYieldNew_MinTime	-10.0,-12.0,-2.0,-14.0,0.0,-2.0,9.5,12.7	0.188761	0.0015009522048350702	0.428076	0.226513	240
MaxYieldNew_MinTime	-6.0,-8.0,-2.0,-8.0,0.0,-1.0,6.3,7.3	0.186806	0.0	0.42385	0.224167	240
MaxYieldNew_MinTime	-20.0,0.0,-6.0,-20.0,-8.0,-1.0,20.0,16.8	0.176703	0.0015678370284956888	0.402008	0.212043	240
MaxYieldNew_MinTime	-10.0,-18.0,-1.0,-6.0,-8.0,-2.0,8.9,6.3	0.175559	0.0009233701618603803	0.399535	0.21067	240
MaxYieldNew_MinTime	-12.0,-16.0,-2.0,-20.0,0.0,-1.0,11.1,16.8	0.172655	0.0015033947347101197	0.393258	0.207186	240
MaxYieldNew_MinTime	-16.0,0.0,-5.0,-20.0,-14.0,-1.0,16.2,16.8	0.166712	0.0	0.380409	0.200054	240
MaxYieldNew_MinTime	-16.0,-16.0,-1.0,-2.0,-14.0,-3.0,13.6,1.2	0.163867	0.0002119269160187786	0.374259	0.19664	240
MaxYieldNew_MinTime	-2.0,-2.0,-3.0,-12.0,-8.0,-1.0,1.2,10.4	0.162465	1.666777912824157e-07	0.371227	0.194957	240
MaxYieldNew_MinTime	-4.0,-4.0,-2.0,-12.0,-2.0,-1.0,4.7,10.4	0.156865	0.0003187670453442912	0.359122	0.188238	240
MaxYieldNew_MinTime	-16.0,-16.0,-1.0,-6.0,0.0,-3.0,13.6,6.9	0.148491	0.0005561341326947559	0.341017	0.178189	240
MaxYieldNew_MinTime	-12.0,-16.0,-1.0,-4.0,0.0,-2.0,10.4,4.7	0.143821	0.00025147036821085986	0.330922	0.172585	240
MaxYieldNew_MinTime	-8.0,-10.0,-1.0,-4.0,-2.0,-1.0,7.3,4.1	0.140572	0.0001923696535146751	0.323899	0.168687	240
MaxYieldNew_MinTime	-8.0,0.0,-1.0,-2.0,-6.0,-1.0,7.3,2.5	0.138905	0.0	0.320294	0.166686	240
MaxYieldNew_MinTime	-4.0,-12.0,-1.0,-10.0,-16.0,-1.0,4.1,8.9	0.137991	0.0001406183520925385	0.318318	0.165589	240
MaxYieldNew_MinTime	-10.0,-12.0,-1.0,-18.0,-6.0,-1.0,8.9,15.2	0.134951	0.0004818884388651598	0.311746	0.161941	240
MaxYieldNew_MinTime	-2.0,-14.0,-7.0,-2.0,-4.0,-3.0,-3.6,1.2	0.0	0.0	1.236717	0.675369	181
MaxYieldNew_MinTime	-2.0,-14.0,-7.0,-2.0,0.0,-3.0,-3.6,1.2	0.0	0.0	1.23139	0.672412	181
