glu1	ac1	o21	glu2	ac2	o22	sd	fitness
162	-10	-14	-8	-20	-16	-18	0	0
164	-10	-8	-8	-12	-18	-20	0	0
172	-20	-8	-20	-8	-4	-6	0	0
173	-2	-8	-11	-16	-12	-15	0	0
182	-2	-10	-2	-8	-16	-22	0	0
183	-14	-18	-15	-4	-8	-12	0.593516511954193	0
188	-18	-4	-2	-16	-16	-28	0	0
195	-14	-10	-18	-14	-10	-12	0.579628525405522	0
201	-8	-6	-13	-6	-10	-14	0.587426958967009	0
206	-4	-2	-1	-16	-14	-20	0	0
208	-12	-6	-16	-2	-18	-12	0.593301033598655	0
222	-14	-12	-28	-12	-10	-1	0	0
223	-8	-8	-6	-20	-16	-20	0	0
224	-2	-4	-2	-10	-8	-26	0	0
225	-20	-16	-20	-16	-4	-8	0.550248108459584	0
226	-6	-6	-1	-12	-18	-16	0	0
228	-10	-10	-1	-8	-16	-28	0	0
233	-10	-2	-10	-8	-18	-20	0	0
249	-12	-18	-15	-10	-12	-4	0	0
252	-2	-4	-1	-4	-6	-24	0	0
254	-6	-4	-1	-14	-6	-28	0	0
255	-12	-14	-2	-10	-10	-22	0	0
257	-12	-8	-2	-12	-10	-22	0	0
262	-4	-10	-13	-4	-14	-4	0	0
268	-8	-12	-13	-6	-12	-14	0.581782985878102	0
283	-10	-10	-13	-12	-10	-15	0.580250678010226	0
287	-10	-12	-12	-4	-18	-13	0.591882797946868	0
288	-8	-2	-11	-4	-18	-15	0	0
289	-10	-16	-12	-4	-8	-13	0	0
290	-18	-12	-20	-8	-8	-2	0	0
293	-10	-10	-15	-4	-12	-13	0.578334479377081	0
299	-6	-12	-16	-8	-14	-11	0.586508859151698	0
305	-10	-4	-13	-4	-18	-16	0.572105752654484	0
307	-10	-2	-12	-4	-18	-18	0	0
308	-4	0	-8	-14	-2	-20	0	0
311	-10	-4	-12	-4	-16	-18	0.592213087166734	0
316	-8	-6	-20	-10	-14	-1	0	0
326	-12	-14	-16	-6	-10	-1	0	0
333	-18	-12	-24	-16	-16	-4	0.551233186330917	0
337	-14	-16	-15	-10	-6	-15	0.582539720752318	0
340	-8	-8	-4	-10	-18	-20	0	0
346	-10	-12	-4	-6	-10	-22	0	0
347	-12	-16	-20	-6	-4	-4	0	0
348	-12	-14	-28	-20	0	-2	0.573431414131515	0
364	-4	-14	-1	-4	-8	-22	0	0
365	-12	-16	-15	-8	-10	-11	0	0
369	-10	-12	-12	-10	-18	-13	0.576247064679067	0
378	-4	-8	-28	-8	-18	-1	0	0
385	-10	-18	-22	-10	-4	-1	0.587751896872412	0
391	-12	-18	-18	-10	-4	-6	0	0
392	-14	-8	-24	-4	-16	-1	0	0
400	-16	0	-2	-12	-8	-26	0	0
411	-10	-4	-13	-10	-16	-15	0.586526256306397	0
413	-8	-6	-13	-2	-12	-12	0	0
421	-8	-14	-8	-12	-10	-18	0	0
423	-8	-4	-8	-8	-12	-16	0.574457159548672	0
428	-2	-8	-13	-8	-14	-13	0	0
435	-4	-18	-6	-6	-12	-13	0	0
463	-6	-8	-20	-6	-2	-10	0	0
469	-6	-14	-1	-4	-6	-14	0	0
470	-2	-4	-2	-2	-8	-13	0	0
476	-18	-2	-28	-4	0	-2	0	0
481	-6	-14	-6	-10	-2	-15	0.593780414717483	0
485	-6	-2	-15	-4	-12	-6	0	0
489	-10	-2	-20	-4	-10	-4	0.583938447069359	0
490	-18	-4	-26	-16	-2	-4	0	0
491	-4	-6	-15	-4	-12	-6	0	0
493	-10	-18	-13	-6	-10	-4	0	0
495	-4	-10	-13	-8	-4	-12	0	0
