glu1	ac1	o21	glu2	ac2	o22	sd	fitness
354	-12	-14	-2	-2	-10	-2	0.000178254682938089	0.515482
61	-2	-6	-2	-4	-4	-2	0.000592615583512073	0.514721
56	-6	-10	-3	-20	-8	-2	0	0.51307
238	-2	-14	-1	-10	-10	-2	8.46601522075273e-05	0.512892
243	-12	-2	-3	-12	-18	-1	0.00364506570688767	0.507085
398	-16	-10	-1	-12	-8	-3	0.000503218690924706	0.50544
332	-4	-18	-2	-14	0	-6	0	0.505141
493	-8	-10	-3	-14	-6	-1	0.00368338712820719	0.498702
482	-4	-6	-5	-18	-14	-1	4.8633099923707e-07	0.497596
58	-4	-12	-5	-18	-16	-1	0.00257074283577624	0.496112
380	-18	-12	-1	-4	-6	-5	0.00257025650478353	0.496112
350	-20	-12	-1	-20	-14	-3	0.0048363926989866	0.490374
394	-20	-12	-1	-16	-8	-3	0.0007381196004258	0.490119
20	-16	-8	-1	-4	-12	-4	0.00228263772511295	0.485437
372	-12	0	-5	-2	-12	-2	8.76342653043981e-07	0.484861
406	-18	-14	-2	-8	-16	-1	0.000572686082108808	0.484535
370	-18	-16	-2	-8	-2	-2	0.00191834678895114	0.483454
304	-12	0	-2	-16	-18	-2	0	0.482144
13	-16	-18	-2	-16	-18	-2	0	0.481422
252	-12	-8	-2	-18	-18	-2	0.000240996527455138	0.480438
272	-6	-18	-4	-20	-12	-1	0.0102770867453491	0.479853
190	-10	-14	-1	-4	-4	-3	0.00186427483503985	0.477833
258	-16	-6	-1	-2	-10	-5	0.000207095703216369	0.472425
335	-2	0	-7	-6	-10	-1	1.50365104113852e-07	0.468774
141	-2	-16	-4	-14	-6	-1	0.00105345453145024	0.457855
323	-18	0	-6	-2	-8	-1	5.83196177378657e-05	0.456818
309	-16	0	-4	-2	-2	-5	0.000812582214048768	0.442249
448	-12	-14	-1	-4	-4	-3	0.00177765983836869	0.438538
460	-4	-10	-3	-12	0	-1	0.00177765983836869	0.438538
53	-12	-2	-1	-12	-12	-2	0.00397922868075332	0.437178
120	-2	-2	-3	-2	0	-1	0	0.436292
5	-18	-10	-1	-2	-14	-4	0.00089186376260522	0.428193
80	-20	0	-7	-12	-2	-1	0	0.419024
497	-10	-6	-1	-8	0	-4	0	0.416167
193	-4	-16	-3	-14	-4	-1	0.0014651673445672	0.415647
139	-2	0	-4	-8	0	-2	0	0.414494
390	-14	-6	-2	-16	-4	-1	0	0.413997
161	-2	-12	-3	-18	0	-3	0.000397235184122079	0.411821
230	-10	-12	-2	-14	0	-2	0.00324486474382856	0.408076
463	-6	-8	-2	-8	0	-1	0	0.40385
130	-20	0	-6	-20	-8	-1	0.00338946109106361	0.383965
256	-10	-18	-1	-6	-8	-2	0.00199620699051725	0.378382
254	-16	0	-5	-20	-14	-1	0	0.360409
371	-16	-16	-1	-2	-14	-3	4.60558083235292e-07	0.354523
294	-14	-10	-1	-2	-2	-4	0.000713899799170021	0.35172
7	-2	-2	-3	-12	-8	-1	0.000511297349436879	0.350637
132	-4	0	-1	-2	0	-2	0	0.34075
136	-4	-4	-1	-2	-12	-2	9.09788554149216e-08	0.34075
140	-4	-2	-1	-2	-6	-2	9.0978855446971e-08	0.34075
2	-4	-4	-2	-12	-2	-1	0.000689133167332066	0.33952
71	-6	0	-1	-2	0	-2	1.76825066928713e-07	0.33787
480	-16	-16	-1	-6	0	-3	0.00120229014235611	0.321017
62	-12	-16	-1	-4	0	-2	0.000543646446100316	0.310922
135	-8	-10	-1	-4	-2	-1	0.000415878336739467	0.303899
69	-14	0	-1	-4	0	-2	0.000433244309994145	0.301537
264	-8	0	-1	-2	-6	-1	0.000111374778474785	0.30023
444	-4	-12	-1	-10	-16	-1	0	0.298669
21	-12	-18	-1	-10	-18	-1	0	0.29646
122	-10	-12	-1	-18	-6	-1	0.0010417805448402	0.291746
134	-2	-6	-1	-2	0	-2	1.36624167756036e-08	0.192251
138	-2	-10	-1	-2	-8	-2	0	0.192251
143	-2	-16	-7	-2	-8	-1	0	0
145	-2	-18	-7	-2	-8	-1	0	0
183	-2	-14	-7	-2	0	-2	0	0
184	-2	-14	-7	-2	-4	-3	0	0
187	-2	-10	-6	-2	0	-2	0	0
195	-2	-4	-6	-2	-8	-2	0	0
197	-2	-4	-6	-2	-2	-3	0	0
199	-2	-2	-6	-2	-12	-2	0.592317997443734	0
227	-2	-16	-7	-2	-6	-2	0	0
229	-2	-16	-7	-2	-12	-2	0	0
265	-2	-12	-6	-2	-16	-2	0	0
267	-2	-18	-6	-2	-14	-2	0	0
269	-2	-14	-6	-2	-8	-2	0	0
271	-2	-12	-6	-2	0	-2	0	0
333	-2	-14	-7	-4	-4	-1	0	0
365	-2	-18	-6	-2	-6	-3	0	0
367	-2	-8	-6	-2	-18	-3	0	0
