glu1	ac1	o21	glu2	ac2	o22	sd	fitness
388	-14	0	-5	-8	-12	-4	0	0.434605
195	-10	0	-7	-2	-4	-7	0.00216570276744207	0.434168
349	-20	-12	-1	-20	-14	-3	0.00602663553192845	0.428521
182	-2	-8	-4	-4	0	-3	0	0.427105
472	-12	-18	-1	-16	-2	-5	4.10207847384912e-06	0.423512
396	-4	0	-2	-16	-2	-4	0.000147526127919244	0.423073
440	-10	-18	-2	-16	-2	-4	0.00137141471925646	0.421462
404	-12	-2	-7	-16	0	-1	0	0.420521
451	-2	-4	-5	-8	0	-7	0.000835793360491507	0.418429
208	-18	0	-6	-10	-8	-4	0.00396209847983557	0.411215
34	-20	-2	-4	-12	-6	-1	0.000538625730505833	0.401637
382	-18	-12	-1	-4	-6	-5	0.001285006652388	0.400139
58	-4	-12	-5	-18	-16	-1	0.00128524981788762	0.399397
482	-4	-6	-5	-18	-14	-1	0.001285006652388	0.399397
260	-8	-14	-4	-18	-16	-1	0	0.397091
56	-6	-10	-3	-20	-8	-2	0.000610101066829114	0.392304
394	-20	-12	-1	-16	-8	-3	0.00444219244303396	0.387902
314	-4	-2	-2	-6	0	-7	0.00886242184479744	0.384688
46	-4	-12	-3	-18	-2	-2	0.000248934958554795	0.375105
81	-4	-2	-1	-6	0	-7	0.000119795905000749	0.371238
398	-16	-10	-1	-12	-8	-3	0.00360569123850773	0.365554
44	-4	-16	-3	-10	-2	-2	0.0023520195879154	0.354372
252	-12	-8	-2	-18	-18	-2	0.000120498263727569	0.342372
372	-18	-16	-2	-8	-2	-2	0.000852281608617821	0.337727
318	-6	-4	-4	-16	0	-7	0.00171744269351849	0.337425
347	-4	-2	-3	-4	-4	-2	0.00162596502770408	0.335959
258	-16	-6	-1	-2	-10	-5	0.000188203919062604	0.334406
272	-6	-18	-4	-20	-12	-1	0.000281006361113361	0.330548
406	-18	-14	-2	-8	-16	-1	0.000286343041054404	0.311018
20	-16	-8	-1	-4	-12	-4	0.000557765072928771	0.304881
290	-6	-2	-2	-2	-12	-3	0	0.30234
67	-8	-18	-1	-2	-10	-4	8.8752042549664e-05	0.297717
352	-12	-14	-2	-2	-10	-2	0.000123305345362338	0.297344
494	-8	-10	-3	-14	-6	-1	0.00304450662491531	0.296573
203	-12	0	-7	-4	-4	-2	0.000213345970213558	0.294204
244	-12	-2	-3	-12	-18	-1	0.000384946595534626	0.292886
344	-18	0	-4	-14	-2	-5	0.00107320349488424	0.286503
376	-10	-2	-3	-10	-6	-1	0.000428426066808931	0.285954
71	-6	0	-1	-2	0	-2	0	0.285602
201	-16	0	-7	-4	-6	-3	0.000445002824880989	0.279939
238	-2	-14	-1	-10	-10	-2	4.23300761037636e-05	0.256422
83	-2	-4	-1	-14	0	-7	3.04164821665567e-05	0.256135
332	-4	-18	-2	-14	0	-6	0.00020424816405735	0.252689
17	-6	0	-4	-6	-18	-1	0.000423669238103945	0.251569
304	-12	0	-2	-16	-18	-2	0	0.241072
190	-10	-14	-1	-4	-4	-3	0.000931946073952436	0.238378
141	-2	-16	-4	-14	-6	-1	0.00052828304516326	0.231007
324	-18	0	-6	-2	-8	-1	2.91598088689328e-05	0.228409
310	-16	0	-4	-2	-2	-5	0	0.2213
53	-12	-2	-1	-12	-12	-2	0	0.220886
460	-4	-10	-3	-12	0	-1	0.00088874862000189	0.219782
448	-12	-14	-1	-4	-4	-3	0.000889073772126474	0.219269
5	-18	-10	-1	-2	-14	-4	0.00044722136707249	0.214095
80	-20	0	-7	-12	-2	-1	0	0.209512
194	-4	-16	-3	-14	-4	-1	0.000732681119661413	0.207823
390	-14	-6	-2	-16	-4	-1	0.00108150953298495	0.207623
161	-2	-12	-3	-18	0	-3	0.000198429549813481	0.205911
500	-10	-6	-1	-8	0	-4	0.00218680012644456	0.205558
230	-10	-12	-2	-14	0	-2	0	0.202165
464	-6	-8	-2	-8	0	-1	0	0.201925
130	-20	0	-6	-20	-8	-1	0.0016947305455318	0.191004
256	-10	-18	-1	-6	-8	-2	0.000998103495258623	0.189767
354	-12	-16	-2	-20	0	-1	0.00162507258892178	0.185691
254	-16	0	-5	-20	-14	-1	0	0.180205
374	-16	-16	-1	-2	-14	-3	2.30279041633671e-07	0.176865
7	-2	-2	-3	-12	-8	-1	0.000255558638387601	0.175466
2	-4	-4	-2	-12	-2	-1	0.000344566583666033	0.169561
480	-16	-16	-1	-6	0	-3	0.000601145071178056	0.160162
61	-12	-16	-1	-4	0	-2	0.000271823223050158	0.155618
135	-8	-10	-1	-4	-2	-1	0	0.15183
264	-8	0	-1	-2	-6	-1	0	0.150147
444	-4	-12	-1	-10	-16	-1	0.000151999354666468	0.149159
122	-10	-12	-1	-18	-6	-1	0.000520890272420099	0.145572
184	-2	-14	-7	-2	-4	-3	0	0
191	-4	-10	-7	-2	-6	-7	0.435618875222612	0
319	-2	-18	-6	-2	-18	-3	0	0
